,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,23.367,1.19167,2.0903e-05,8.36358768428096e-05,-0.000388508737531032,0.0004930476143738416,-0.09799999999999898,-0.005031098105855579,0.0004718007260363256,-4.8051296106003545e-05
0,23.362,1.21333,2.1614e-05,8.360766344450189e-05,-0.0003885861584518955,0.0004938078218963974,-0.10300000000000153,-0.004794250698023204,0.0004720410382985494,-4.807360977279468e-05
0,23.363,1.235,2.1161e-05,8.36133060983903e-05,-0.0003885706742972044,0.0004933449803955947,-0.10200000000000031,-0.004836715494074443,0.0004719929669204005,-4.806914656455112e-05
0,23.359,1.25667,2.0501e-05,8.359073556016023e-05,-0.000388632610827536,0.0004927243463876962,-0.1059999999999981,-0.004648342890450048,0.0004721852792139075,-4.8087000822285344e-05
0,23.353,1.27833,2.04e-05,8.355688013942687e-05,-0.00038872551518082284,0.0004926823953202498,-0.11199999999999832,-0.004398949958216582,0.0004724738815800994,-4.8113789333272116e-05
0,23.347,1.3,1.9898e-05,8.352302518263143e-05,-0.00038881841900344737,0.0004922394441860788,-0.11799999999999855,-0.004171520713441397,0.0004727626447030079,-4.814058639477005e-05
0,23.349,1.32167,1.9797e-05,8.353431011668116e-05,-0.0003887874511215358,0.0004921187612382169,-0.11599999999999966,-0.004242403114122572,0.0004726663724636807,-4.81316530907939e-05
0,23.347,1.34333,2.0041e-05,8.352302518263143e-05,-0.00038881841900344737,0.0004923824441860787,-0.11799999999999855,-0.004172732577848176,0.0004727626447030079,-4.814058639477005e-05
0,23.345,1.365,1.9653e-05,8.351174030013075e-05,-0.0003888493868263957,0.0004920141271265265,-0.120000000000001,-0.004100117726054353,0.0004728589348098933,-4.814952064895907e-05
0,23.347,1.38667,1.9581e-05,8.352302518263143e-05,-0.00038881841900344737,0.0004919224441860788,-0.11799999999999855,-0.0041688342727634305,0.0004727626447030079,-4.814058639477005e-05
0,23.343,1.40833,1.9064e-05,8.350045546917997e-05,-0.0003888803545903808,0.0004914448100595608,-0.12199999999999989,-0.004028236148029191,0.0004729552427862373,-4.8158455853412996e-05
0,23.338,1.43,1.8741e-05,8.347224361733314e-05,-0.0003889577737423693,0.0004911710173597024,-0.1269999999999989,-0.003867488325666982,0.00047319609091845164,-4.818079802229816e-05
0,23.33,1.45167,1.8943e-05,8.342710532453258e-05,-0.0003890816436189961,0.0004914517489435287,-0.13500000000000156,-0.0036403833255075776,0.0004735816803317963,-4.8216557848663524e-05
0,23.334,1.47333,1.8483e-05,8.34496743678326e-05,-0.00038901970879861615,0.0004909523831664488,-0.13100000000000023,-0.003747728115774412,0.00047338884986529764,-4.819867603437875e-05
0,23.329,1.495,1.816e-05,8.342146309592725e-05,-0.000389097127287236,0.0004906785903831633,-0.13599999999999923,-0.003607930811640927,0.00047362989912514905,-4.822102889637788e-05
0,23.333,1.51667,1.8677e-05,8.344403208767476e-05,-0.0003890351925258228,0.0004911562246134976,-0.13200000000000145,-0.003720880489496153,0.0004734370507763609,-4.820314613147705e-05
0,23.325,1.53833,1.8447e-05,8.339889431038198e-05,-0.0003891590618127789,0.0004910049561231609,-0.14000000000000057,-0.0035071782580225635,0.0004738228190126022,-4.823891546400318e-05
0,23.325,1.56,1.7039e-05,8.339889431038198e-05,-0.0003891590618127789,0.0004895969561231608,-0.14000000000000057,-0.0034971211151654203,0.0004738228190126022,-4.823891546400318e-05
0,23.32,1.58167,1.7521e-05,8.33706836184311e-05,-0.00038923647963800927,0.0004901281632564403,-0.14499999999999957,-0.003380194229354771,0.0004740640694963404,-4.8261279021750126e-05
0,23.317,1.60333,1.7269e-05,8.335375735791552e-05,-0.00038928293015623797,0.0004899056875141535,-0.1479999999999997,-0.0033101735642848277,0.0004742088734643517,-4.827470000909196e-05
0,23.318,1.625,1.742e-05,8.335939943186592e-05,-0.0003892674466649034,0.0004900468460967693,-0.14699999999999847,-0.0033336520142637715,0.00047416060100131236,-4.827022610890502e-05
0,23.317,1.64667,1.6723e-05,8.335375735791552e-05,-0.00038928293015623797,0.0004893596875141534,-0.1479999999999997,-0.0033064843750956383,0.0004742088734643517,-4.827470000909196e-05
0,23.313,1.66833,1.6695e-05,8.333118919099519e-05,-0.00038934486397414723,0.0004893710531651424,-0.15200000000000102,-0.0032195464024022307,0.00047440200805907664,-4.8292597987387876e-05
0,23.318,1.69,1.6386e-05,8.335939943186592e-05,-0.0003892674466649034,0.0004890128460967693,-0.14699999999999847,-0.0033266180006583292,0.00047416060100131236,-4.827022610890502e-05
0,23.311,1.71167,1.6422e-05,8.331990518486466e-05,-0.0003893758307946457,0.0004891177359795104,-0.15399999999999991,-0.003176089194672147,0.00047449860220530863,-4.8301548403155804e-05
0,23.311,1.73333,1.5818e-05,8.331990518486466e-05,-0.0003893758307946457,0.0004885137359795104,-0.15399999999999991,-0.0031721671167500693,0.00047449860220530863,-4.8301548403155804e-05
0,23.309,1.755,1.5746e-05,8.330862123028492e-05,-0.0003894067975561723,0.0004884614187864572,-0.1559999999999988,-0.003131162940938852,0.0004745952142533231,-4.831049977007306e-05
0,23.302,1.77667,1.6156e-05,8.326912779524527e-05,-0.0003895151807571124,0.0004889403085523577,-0.16300000000000026,-0.002999633794799736,0.0004749334974253795,-4.834183704533581e-05
0,23.301,1.79833,1.5632e-05,8.326348592750752e-05,-0.0003895306640125575,0.0004884261499400651,-0.16400000000000148,-0.0029782082313418333,0.00047498184150125743,-4.834631475027621e-05
0,23.299,1.82,1.5704e-05,8.325220223069727e-05,-0.00038956163047921925,0.0004885178327099165,-0.16600000000000037,-0.0029428785103006953,0.00047507854308672276,-4.835527087372064e-05
0,23.295,1.84167,1.4928e-05,8.322963499174212e-05,-0.00038962356323562347,0.0004877811982273656,-0.16999999999999815,-0.002869301166043358,0.00047527199999915167,-4.8373185975046024e-05
