,Temp./�C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,22.813,1.43,2.6849e-05,8.051179278099462e-05,-0.0001946468048735512,0.00030200759765454583,0.0030000000000001137,0.10066919921817813,0.00014905261605385745,9.411551639032686e-06
0,22.821,1.45167,2.6715e-05,8.055687774264925e-05,-0.0001945378160160688,0.00030180969375871806,0.011000000000002785,0.02743724488714924,0.0001491279102198758,9.41198986348414e-06
0,22.823,1.47333,2.6842e-05,8.056814911207386e-05,-0.00019451056874468,0.00030192071785675387,0.013000000000001677,0.023224670604362688,0.00014914673430915792,9.412099417290905e-06
0,22.825,1.495,2.6822e-05,8.057942053310216e-05,-0.00019448332145048826,0.00030188474198359044,0.015000000000000568,0.020125649465571934,0.00014916555861754603,9.412208970175232e-06
0,22.826,1.51667,2.6706e-05,8.058505626296671e-05,-0.000194469697794835,0.0003017607540578017,0.01600000000000179,0.018860047128610495,0.0001491749708539044,9.412263746271487e-06
0,22.822,1.53833,2.6711e-05,8.056251342091099e-05,-0.0001945241923832254,0.0003017977058041364,0.012000000000000455,0.025149808817010413,0.00014913732223712992,9.412044640502826e-06
0,22.823,1.56,2.6246e-05,8.056814911207386e-05,-0.00019451056874468,0.00030132471785675386,0.013000000000001677,0.023178824450516538,0.00014914673430915792,9.412099417290905e-06
0,22.82,1.58167,2.682e-05,8.055124207728866e-05,-0.0001945514396432084,0.00030192268172049704,0.010000000000001563,0.030192268172044984,0.00014911849825740252,9.411935086234848e-06
0,22.819,1.60333,2.7015e-05,8.05456064248292e-05,-0.0001945650632646477,0.0003021256696894769,0.009000000000000341,0.033569518854385055,0.00014910908634970486,9.411880308754942e-06
0,22.821,1.625,2.6771e-05,8.055687774264925e-05,-0.0001945378160160688,0.000301865693758718,0.011000000000002785,0.027442335796240145,0.0001491279102198758,9.41198986348414e-06
0,22.82,1.64667,2.6966e-05,8.055124207728866e-05,-0.0001945514396432084,0.00030206868172049707,0.010000000000001563,0.030206868172044984,0.00014911849825740252,9.411935086234848e-06
0,22.818,1.66833,2.6862e-05,8.053997078527001e-05,-0.0001945786868803867,0.0003019806576656567,0.008000000000002672,0.037747582208194484,0.00014909967449678457,9.411825531044427e-06
0,22.818,1.69,2.6941e-05,8.053997078527001e-05,-0.0001945786868803867,0.0003020596576656567,0.008000000000002672,0.037757457208194484,0.00014909967449678457,9.411825531044427e-06
0,22.816,1.71167,2.6814e-05,8.052869954485679e-05,-0.0001946059340947586,0.0003019486336396154,0.006000000000000227,0.05032477227326733,0.00014908085095527782,9.411715974931567e-06
0,22.812,1.73333,2.7235e-05,8.050615721884227e-05,-0.00019466042845507972,0.000302401585673922,0.0020000000000024443,0.1512007928367762,0.00014904320452960654,9.411496859938499e-06
0,22.813,1.755,2.6983e-05,8.051179278099462e-05,-0.0001946468048735512,0.00030214159765454583,0.0030000000000001137,0.1007138658848448,0.00014905261605385745,9.411551639032686e-06
0,22.813,1.77667,2.6894e-05,8.051179278099462e-05,-0.0001946468048735512,0.00030205259765454584,0.0030000000000001137,0.10068419921817813,0.00014905261605385745,9.411551639032686e-06
0,22.816,1.79833,2.6926e-05,8.052869954485679e-05,-0.0001946059340947586,0.00030206063363961543,0.006000000000000227,0.050343438939933996,0.00014908085095527782,9.411715974931567e-06
0,22.814,1.82,2.7047e-05,8.051742835604812e-05,-0.00019463318128632237,0.0003021976096423705,0.004000000000001336,0.07554940241056739,0.00014906202763288572,9.41160641789626e-06
0,22.817,1.84167,2.6653e-05,8.05343351586137e-05,-0.00019459231049042368,0.0003017796456490374,0.0070000000000014495,0.043111377949853556,0.00014909026269864338,9.411770753103304e-06
