Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha,Poly5,SplFit,TightSpl
857.559,255.22983,0.017275,0.007347284,0.012608664,0.01201362,835.5,1.44e-05,0.012018811113704678,1.75e-05,0.012033018056225047,0.012041310478205386,0.012014559590448351
858.059,255.43631,0.017289,0.0073523680000000015,0.012616798,0.01202457,836.0,1.44e-05,0.012027554448285913,1.75e-05,0.012041828441897644,0.012050019418324117,0.012023215486051727
858.559,255.64542000000003,0.0173,0.007357452,0.012624932,0.01203252,836.5,1.44e-05,0.012036299478658407,1.75e-05,0.012050639857626767,0.012058729071703193,0.0120318763245353
859.059,255.85682000000003,0.017311,0.007362537,0.012633066,0.012040471,837.0,1.44e-05,0.012045046207021055,1.75e-05,0.012059452298299488,0.012067439436458521,0.012040542114529441
859.559,256.07184,0.017325,0.007367622,0.0126412,0.012051422,837.5,1.44e-05,0.012053794635578707,1.75e-05,0.012068265758781095,0.012076150510705994,0.012049212864664507
860.059,256.29144,0.017336,0.007372706999999998,0.012649334,0.012059373,838.0,1.44e-05,0.012062544766542168,1.75e-05,0.012077080233915042,0.012084862292561513,0.012057888583570861
860.559,256.51725,0.01735,0.0073777919999999985,0.012657468,0.012070325,838.5,1.44e-05,0.012071296602128197,1.75e-05,0.012085895718522918,0.012093574780140979,0.012066569279878878
861.059,256.75165,0.017362,0.007382878000000002,0.012665602,0.012079277,839.0,1.44e-05,0.012080050144559512,1.75e-05,0.012094712207404386,0.01210228797156029,0.012075254962218914
861.559,256.99403,0.017376,0.007387965,0.012673736,0.012090229,839.5,1.44e-05,0.012088805396064784,1.75e-05,0.012103529695337175,0.012111001864935344,0.012083945639221341
862.059,257.24167,0.017388,0.007393050999999999,0.01268187,0.012099182,840.0,1.44e-05,0.012097562358878646,1.75e-05,0.012112348177077015,0.012119716458382045,0.012092641319516519
862.559,257.48828,0.017402,0.007398138,0.012690004,0.012110134,840.5,1.44e-05,0.012106321035241684,1.75e-05,0.012121167647357605,0.01212843175001629,0.012101342011734819
863.059,257.72745,0.017412,0.007403225,0.012698138,0.012117088,841.0,1.44e-05,0.012115081427400438,1.75e-05,0.012129988100890565,0.012137147737953977,0.012110047724506596
863.559,257.95505,0.017422999999999998,0.0074083130000000014,0.012706272,0.012125041,841.5,1.44e-05,0.012123843537607405,1.75e-05,0.012138809532365409,0.012145864420311007,0.012118758466462222
864.059,258.17041,0.017435,0.007413401,0.012714406,0.012133995,842.0,1.44e-05,0.012132607368121042,1.75e-05,0.012147631936449499,0.012154581795203278,0.012127474246232062
864.559,258.37603,0.017444,0.007418489,0.01272254,0.01213995,842.5,1.44e-05,0.012141372921205758,1.75e-05,0.012156455307787991,0.012163299860746693,0.012136195072446478
865.059,258.57327000000004,0.017457,0.007423578,0.012730674,0.012149904,843.0,1.44e-05,0.012150140199131926,1.75e-05,0.012165279641003824,0.012172018615057149,0.012144920953735842
865.559,258.76503,0.017468,0.007428667,0.012738807,0.012157858999999998,843.5,1.44e-05,0.01215890920417586,1.75e-05,0.012174104930697642,0.012180738056250544,0.012153651898730512
866.059,258.95363,0.017478,0.007433756,0.012746941,0.012164814,844.0,1.44e-05,0.012167679938619842,1.75e-05,0.012182931171447788,0.012189458182442778,0.012162387916060854
866.559,259.14049,0.017491,0.007438845,0.012755075,0.01217477,844.5,1.44e-05,0.012176452404752111,1.75e-05,0.012191758357810247,0.012198178991749754,0.012171129014357232
867.059,259.32777000000004,0.017502,0.007443935,0.012763209,0.012182726,845.0,1.44e-05,0.012185226604866858,1.76e-05,0.012200586484318602,0.012206900482287371,0.012179875202250017
867.559,259.51627,0.017515,0.007449026,0.012771343,0.012192682,845.5,1.44e-05,0.01219400254126423,1.76e-05,0.012209415545484006,0.012215622652171524,0.012188626488369566
868.059,259.70713,0.017526,0.0074541159999999985,0.012779477,0.012200639,846.0,1.44e-05,0.01220278021625033,1.76e-05,0.012218245535795128,0.012224345499518115,0.012197382881346249
