,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,143.45599,18.24333,0.00036463,0.0008469327827392284,0.0014890167876604587,-0.0002774540049212304,121.67699000000002,-2.28025039838042e-06,-0.00030064481959290583,-5.704750726074629e-08
0,143.633,18.265,0.00036612,0.0008481739883769148,0.0014915438255251618,-0.000277249837148247,121.85400000000001,-2.2752625038837214e-06,-0.0003006542685247788,-4.97177625106844e-08
0,143.80099,18.28667,0.00036722,0.0008493522341114588,0.0014939422393948718,-0.0002773700052834129,122.02199000000002,-2.2731149138234254e-06,-0.00030066203777018324,-4.278209714626777e-08
0,143.97099,18.30833,0.00036872,0.0008505448638827292,0.0014963694967069733,-0.0002771046328242442,122.19199,-2.267780668964015e-06,-0.0003006687155828531,-3.578381829106434e-08
0,144.153,18.33,0.00036987,0.0008518220685881546,0.0014989683958526283,-0.0002772763272644737,122.374,-2.2658107707885147e-06,-0.00030067454843273154,-2.8313819377666e-08
0,144.326,18.35167,0.00037145,0.0008530363539312425,0.0015014387987360746,-0.0002769524448048321,122.547,-2.2599691938997454e-06,-0.00030067883412893343,-2.1235327568425004e-08
0,144.505,18.37333,0.00037244,0.0008542930668285521,0.0015039950408125453,-0.0002772619739839933,122.726,-2.259195068559175e-06,-0.00030068198141006635,-1.3933594974501328e-08
0,144.688,18.395,0.00037408,0.00085557819229117,0.0015066085743131088,-0.0002769503820219388,122.90899999999999,-2.2532961949242028e-06,-0.00030068384999787845,-6.492065274505353e-09
0,144.85699,18.41667,0.00037511,0.0008567652277472696,0.0015090221739896739,-0.0002771469462424041,123.07799,-2.251799417933329e-06,-0.0003006843679446905,3.588026892185131e-10
0,145.03101,18.43833,0.00037655,0.0008579878921466198,0.0015115077665882638,-0.00027696987444164405,123.25201000000001,-2.2471834288271974e-06,-0.0003006836931877765,7.392582587428689e-09
0,145.205,18.46,0.00037767,0.0008592106466665484,0.0015139930847933025,-0.000277112438126754,123.42600000000002,-2.24517069439789e-06,-0.0003006817966971373,1.4403868951463506e-08
0,145.38699,18.48167,0.00037912,0.0008604899448315722,0.0015165928419241942,-0.00027698289709262203,123.60799,-2.240817095178249e-06,-0.0003006785097272355,2.171479137206485e-08
0,145.55499,18.50333,0.00038024,0.000861671192295633,0.0015189928991943408,-0.00027708170689870774,123.77599000000001,-2.2385739503978736e-06,-0.0003006742961881028,2.84430926499638e-08
0,145.728,18.525,0.00038174,0.0008628879590858833,0.001521464679675991,-0.0002768367205901077,123.94900000000001,-2.233472804057376e-06,-0.00030066877734488223,3.5351383959586946e-08
0,145.899,18.54667,0.00038284,0.0008640908815626402,0.0015239078930529837,-0.0002769770114903435,124.12,-2.2315260352106307e-06,-0.00030066214992913317,4.21588440215267e-08
0,146.075,18.56833,0.00038417,0.000865329280108555,0.0015264227007122377,-0.0002769234206036826,124.29599999999999,-2.2279350952861127e-06,-0.0003006541149597818,4.914402174735602e-08
0,146.256,18.59,0.00038541,0.0008666031807831901,0.0015290091160496243,-0.0002769959352664341,124.477,-2.225278045473735e-06,-0.0003006445714695973,5.630510154335509e-08
0,146.42999,18.61167,0.00038673,0.0008678280502881332,0.0015314955183768353,-0.000276937468088702,124.65099000000001,-2.2217029169900856e-06,-0.0003006341776606651,6.3167319820956e-08
