,Temp./°C,Time/min,dL/Lo,Certificate,Standard,Corrected,delT,EngAlpha,Fitted,Alpha
0,215.06,45.37,-4.8481e-06,0.0013731864492290214,0.0025239619035038897,-0.0011556235542748683,192.996,-5.9878109094223105e-06,-0.0012751142937790373,5.385724682226366e-06
0,215.15199,45.39167,-3.7349e-06,0.0013738920006061547,0.002525307460618312,-0.001155150360012157,193.08799000000002,-5.982507560476221e-06,-0.0012746185788490294,5.391857227825943e-06
0,215.246,45.41333,-2.9321e-06,0.0013746131188768652,0.0025266826058447786,-0.0011550015869679134,193.18200000000002,-5.978826117174029e-06,-0.0012741113960244978,5.3981176924208986e-06
0,215.33,45.435,-2.1289e-06,0.0013752575169490222,0.0025279113634927965,-0.0011547827465437743,193.26600000000002,-5.975095187688337e-06,-0.0012736577194001853,5.403705789193002e-06
0,215.42999,45.45667,-1.1978e-06,0.0013760246583620255,0.0025293740672172457,-0.0011545472088552201,193.36599,-5.970787359531115e-06,-0.001273117070590359,5.4103505287158885e-06
0,215.517,45.47833,-4.6385e-07,0.0013766922834463702,0.0025306469312852834,-0.0011544184978389133,193.453,-5.967436523801199e-06,-0.0012726460646681802,5.416126425262283e-06
0,215.614,45.5,7.2851e-07,0.0013774366367169952,0.002532065980446056,-0.0011539008337290606,193.55,-5.961771292839372e-06,-0.0012721203883857381,5.422558602827624e-06
0,215.70799,45.52167,1.5647e-06,0.0013781579676486822,0.0025334410374126476,-0.0011537183697639655,193.64399,-5.9579353315533595e-06,-0.001271610429474056,5.428784272133982e-06
0,215.797,45.54333,2.447e-06,0.0013788411479368993,0.0025347432761699974,-0.001153455128233098,193.733,-5.953839192254794e-06,-0.0012711269512269297,5.434673808898189e-06
0,215.89301,45.565,3.5235e-06,0.0013795781302798904,0.0025361479684613457,-0.0011530463381814553,193.82901,-5.948781032217289e-06,-0.0012706048635042055,5.441019681016566e-06
0,215.985,45.58667,4.5701e-06,0.0013802843275179145,0.0025374938860486798,-0.0011526394585307652,193.92100000000002,-5.943860946110865e-06,-0.0012701040647025393,5.4470931959672895e-06
0,216.077,45.60833,5.2747e-06,0.0013809906727796197,0.0025388399897390062,-0.0011525746169593865,194.013,-5.940708184293766e-06,-0.0012696026529659262,5.453160863293355e-06
0,216.161,45.63,6.0363e-06,0.0013816356589342032,0.002540069075684598,-0.001152397116750395,194.097,-5.937222712099595e-06,-0.0012691443549722394,5.458695225476127e-06
0,216.259,45.65167,7.303e-06,0.0013823882178292573,0.0025415030512070417,-0.0011518118333777845,194.195,-5.931212612980688e-06,-0.0012686090867346156,5.465145128989293e-06
0,216.34801,45.67333,7.927e-06,0.0013830718109890247,0.0025428055205415356,-0.001151806709552511,194.28401,-5.928468892280487e-06,-0.0012681223736858238,5.470996959792741e-06
0,216.442,45.695,8.8134e-06,0.0013837937226855558,0.0025441809018489385,-0.0011515737791633826,194.37800000000001,-5.924403889140656e-06,-0.0012676078645456942,5.477169590095624e-06
0,216.533,45.71667,9.6442e-06,0.001384492739788191,0.0025455125692221657,-0.0011513756294339748,194.469,-5.920612691143446e-06,-0.0012671091704385914,5.483139396995051e-06
0,216.62801,45.73833,1.0522e-05,0.0013852226340273959,0.002546902959279354,-0.0011511583252519582,194.56401,-5.916604644671737e-06,-0.0012665879215391414,5.489365489332691e-06
0,216.716,45.76,1.1513e-05,0.0013858986662778783,0.002548190655466382,-0.0011507789891885038,194.65200000000002,-5.9119813266162365e-06,-0.0012661046588198237,5.495125379747946e-06
0,216.808,45.78167,1.2293e-05,0.0013866055771720245,0.0025495370751884242,-0.0011506384980163997,194.744,-5.908467002918702e-06,-0.001265598830497296,5.501141419945901e-06
0,216.897,45.80333,1.3151e-05,0.0013872895043001328,0.002550839627750669,-0.0011503991234505363,194.833,-5.904539392456803e-06,-0.0012651089701566133,5.506955111889171e-06
0,216.994,45.825,1.4077e-05,0.001388034983803973,0.0025522593060552604,-0.0011501473222512875,194.93,-5.900309455965154e-06,-0.0012645744884785522,5.513284471683693e-06
0,217.07899,45.84667,1.5038e-05,0.001388688227137347,0.002553503244011745,-0.0011497770168743982,195.01499,-5.895839170488372e-06,-0.0012641056789795668,5.518824242584479e-06
0,217.175,45.86833,1.5689e-05,0.0013894262444702696,0.002554908514638488,-0.0011497932701682184,195.11100000000002,-5.89302125543008e-06,-0.0012635755165082395,5.525075661097926e-06
0,217.26801,45.89,1.6694e-05,0.0013901412749572108,0.0025562699164013315,-0.0011494346414441207,195.20401,-5.888376173440907e-06,-0.001263061347844447,5.531125016014342e-06
0,217.366,45.91167,1.7719e-05,0.0013908946685976123,0.002557704255124066,-0.0011490905865264537,195.30200000000002,-5.88366010858288e-06,-0.0012625190409373576,5.537491110504175e-06
0,217.452,45.93333,1.8637e-05,0.0013915559438116617,0.002558963126121215,-0.0011487701823095534,195.388,-5.879430580739623e-06,-0.0012620425766743382,5.543072203316294e-06
0,217.541,45.955,1.9528e-05,0.001392240352096107,0.0025602659477715235,-0.0011484975956754166,195.477,-5.87535922730253e-06,-0.0012615489864459468,5.548842032443053e-06
0,217.63901,45.97667,2.0378e-05,0.0013929941239714909,0.0025617007048219873,-0.0011483285808504965,195.57501000000002,-5.8715506692316994e-06,-0.0012610048333465949,5.555188972762858e-06
0,217.726,45.99833,2.1388e-05,0.001393663211090774,0.002562974179123642,-0.001147922968032868,195.662,-5.866867189504697e-06,-0.00126052134266265,5.560816132426958e-06
0,217.825,46.02,2.2446e-05,0.0013944247507957312,0.002564423514832358,-0.0011475527640366268,195.761,-5.8620091031238435e-06,-0.0012599705051510302,5.567213158271088e-06
0,217.91499,46.04167,2.3319e-05,0.0013951170539692748,0.0025657409862435195,-0.0011473049322742448,195.85099,-5.858050205792909e-06,-0.001259469250246263,5.57302149939238e-06
0,218.00999,46.06333,2.4164e-05,0.0013958479732679814,0.00256713184626283,-0.0011471198729948488,195.94599,-5.854265621842268e-06,-0.001258939522211649,5.579146502896304e-06
0,218.10001,46.085,2.5054e-05,0.0013965406467762245,0.0025684498349938124,-0.0011468551882175878,196.03601,-5.850227150703525e-06,-0.0012584370264483577,5.584944075503174e-06
0,218.196,46.10667,2.5898e-05,0.001397279332195524,0.00256985527275313,-0.0011466779405576062,196.132,-5.846460243905157e-06,-0.0012579006312291071,5.591119328302714e-06
0,218.284,46.12833,2.6906e-05,0.0013979565988309663,0.00257114376287341,-0.0011462811640424438,196.22,-5.841816145359514e-06,-0.001257408363861949,5.59677439633929e-06
0,218.377,46.15,2.7836e-05,0.0013986724169899002,0.0025725055021205865,-0.0011459970851306863,196.31300000000002,-5.837601611358831e-06,-0.0012568875861885917,5.6027443627618345e-06
0,218.474,46.17167,2.8837e-05,0.0013994191001591542,0.00257392585399767,-0.0011456697538385155,196.41,-5.8330520535538695e-06,-0.0012563438182710163,5.6089640838999906e-06
0,218.562,46.19333,2.9863e-05,0.0014000965715658233,0.0025752144588050965,-0.0011452548872392732,196.49800000000002,-5.828328467665183e-06,-0.001255849981385197,5.614600520496905e-06
0,218.655,46.215,3.0609e-05,0.0014008126060831823,0.0025765763192424785,-0.0011451547131592962,196.591,-5.825061743209487e-06,-0.0012553275467976036,5.620550804051958e-06
